estar,desc
"[""很差""]",辣鸡航班！！每次都晚点 老子到现在还没飞 下次再也不买东航的了
"[""很好""]",😝😝😝😝第一次不懂在香港买的票浪费了。查了N家航空公司就他家便宜。为了省钱。坐了12 个小时也认了。中途还停了两次。在咸阳停留5个多小时后又开到井冈山停了半个小时才开始飞到宝安，航空人员不错。服务态度非常好😍帅哥美女都有。11点多有晚餐。菜色还不错到第二天早上还有早餐。座位也新。托运可以托运两件23 kg的行李。非常完美。手提也不会去称重。😭😭😭香港快运就是因为这个免税店买的要称重。身上没带钱。才白白浪费了一张机票钱😭😭😭😭
"[""一般""]",一架喷涂着迪士尼经典图案的东航彩涂飞机，终于在东航的机库公开亮相了。东航与上海迪士尼度假区同时公布双方的战略联盟合作关系，共同携手开启中国迪士尼梦想之旅。
"[""很差""]",买了个票，海口转个揭阳还有个普陀山到上海浦东，东方航空飞机餐饮最差，只有一瓶水加个面包，等了半天，然后还要行李自己拿了再进去。不建议选择。
"[""很差""]",东方每次6491航班都要延误4.5个小时，而且航班都是早上很早的航班，个么当然很早就来机场了，到机场时几乎没人，每每说对方有雾不能飞，明知道早上飞行很难，就不能把时间晚一点吗？太差了
"[""很好""]",近几年来坐东方航空的机会越来越多，发现东航的飞机档次都有了明显的提升，居然有时候也有A320这样仅次于A 380的大飞机出现了，而且基本上每个座位上都安装了个人娱乐系统，看看当下上映的最新电影、好莱坞大片，度过了飞行的旅程还是很不错的。飞机餐的口味还是不怎么好吃，不过长途航班的飞机餐水准普遍要高于短途的。
"[""很好""]",第一次坐飞机就坐的东航，到现在也坐过好多次了，每次感觉都不错，飞机餐也都很好吃，飞机开始滑行时候地面工作人员还会招手跟我们再见，空姐也都很好看的，服务很好。机票还是在他们家官方app上买比较划算啦，哈哈。
"[""很好""]",第一次做飞机，东方航空，空姐都好漂亮，服务也很好，飞机餐一般，不是牛肉面就是牛肉饭，还有蔬菜，水果，小面包配个黄油，一包榨菜。回来的凌晨的飞机，也吃了一顿，不知道是早餐还是宵夜的，饮料选择多一点，可乐雪碧茶咖啡橙汁都有。来回都是准时的
"[""非常好""]",同学妈妈美国回来，从上海转机回福州，提前订好的轮椅服务，小伙子很耐心，填好单子后关闭值机服务，跑步去取了轮椅，送阿姨过安检、再送到登机口。
"[""非常好""]",飞国内大多搭的MU，虽然好多人说不行，个人还是挺中意的。可能第一次单独搭飞机就是搭的他家吧，有些小情结。最夸张的一次是拉萨回上海，一天之内三起三落，都没有感觉不舒服，机师的水准可见一斑啦。
"[""非常好""]",见到灰机总觉得很亲切。。将来还能看到东航的国产大灰机C919。。
"[""很差""]",东方航空现在已经沦为廉价航空的代名词了，从上海出发大多数都是坐摆渡车，差评
"[""非常好""]",服务OK 环境也不错 就是空调太给力 毛毯不够用呀
"[""好""]",东航的班级还是不错的，出票也快，就是老是误点不好，一耽误就是半个小时.现在通过TB买东航的机器非常快，挺好的，特价票也比较多
"[""好""]","曾经在东航做过客服,待遇还不错,就是翻班的工作制有点累人,起早摸黑坐班车往返于机场和市区之间.特别是大冷天,4点多起床上班,半夜才能下班回到市区,家里总是不放心要接送,于是还是放弃了做一休一的航空公司工作,转而找了现在的常日班工作.如果住的离机场近,东航还是个不错的公司."
"[""很好""]",公司报销的时候我永远都坐东航的。比过几家航空公司，只有东航飞机最舒服、不晚点、服务周到、航班又多。
"[""差""]","不喜欢东航,一般出行尽一切可能不选择东航.飞机餐不好吃,也就算了,但是每次坐每次都误点,动辄2,3个小时,实在是无语了.反正能不坐还是不要坐东航飞机出行,以免耽误行程."
"[""好""]",相对而言还是比较喜欢东航的，机型总体都不错，而且比起其他航空公司，他们晚点误点的概率和幅度都要小些。
"[""还行""]","去香港和武汉的时候坐过东航,感觉一般般!去香港的话宁愿坐港龙的!听说现在东航比以前更差了!吃的东西也不怎么样!"
"[""还行""]",去日本旅游来回坐的东航的飞机，说是和JAL代码共享，在回来的关西机场办托用的时候，贴的小纸是JAL的说~哈哈哈~~
"[""差""]",服务太差，空姐实在是没有亲和力，一个个都牛哄哄的，
"[""还行""]",前年带宝宝回老家，坐的他家的飞机，感觉服务一般般。因为去的时候第一次坐飞机没啥感觉，回来的时候坐的上航的，感觉服务就比东航的好很多，会主动帮我们宝宝盖毯子，为顾客考虑的更多一些。东航估计名气响一点所以也就比较拽一点吧，个人不太喜欢东航。。。
"[""还行""]",２０１０年９月１８日
"[""好""]",东方航空应还该算可以的吧，有时我们可能对他要求太高了一点，不过这几年东方
"[""还行""]","东航现在名声很不好, 我坐过几次都经历了飞机误点, 而且都是误起码两个小时以上的, 其实都是他们自己的飞机没有坐满觉得不划算, 然后再和其他航空公司的航班合并, 这样能够节省飞一次的开支把, 但是却因小失大, 耽误了乘客的宝贵时间, 让乘客对他们印象很坏, 这样何必呢, 到底哪个才是长久之道, 也是他们将来能否继续生存的关键阿!"
"[""很差""]",太糟糕!
"[""还行""]",国内三大航空公司之一，2010年上海世博会合作伙伴。
"[""差""]",除了直飞，其他都烂。去的时候说空管，等了3个多小时，送了晚餐和饮料，晚餐真难吃啊。飞机餐的主餐也难吃，果汁都有股奇怪的味道（有时会用当地品牌的果子，那还不错）。空乘态度也一般，有时还有不耐烦的表情。飞机有一排的插座还坏的，还说可能是我电脑问题，拜托，我插到邻座的插座上就好的。要会员申请表，说没了。位置小的要死。飞十几个小时的居然没有娱乐系统。唉，谁叫它直飞呢。
"[""还行""]",中国东方航空股份有限公司于1995年4月成立， 公司总部设在上海，辖西北、云南、
"[""好""]",航空公司里面，接触最多的就是东航，东航的态度也是最好的。做东航的飞机还是很舒服的，空姐也很养眼，呵呵。
"[""还行""]",最差的飞机餐!
"[""还行""]",东航也没啥好说的了
"[""很差""]",还有比这个更差的航空公司吗？哦，应该有的，比如伊朗航空公司。。。
"[""差""]",东航实在是……貌似从来不准时的。以前经常坐东航的飞机去香港，后来就改坐港龙了。这次去三亚坐的东航（其他的订不到，老爸不喜欢春秋吉祥什么的公司），去的时候飞机上一点空调都不开，又热又闷，弄得我嗓子痒得难受。正好是吃饭时间，吃的没得选，就一种，鸡肉加米饭。连托盘都没有，一个纸盒子。饮料只有可乐雪碧，茶，白水，总之一点都不好。
"[""还行""]",10月份去石家庄回上海都是坐的东航的，印象比较深刻的就是回来航班上有人托运的茅台酒碎了很多，单位有同事的拉杆箱也被摔坏了。11月份和LG去三亚蜜月回上海的航班也是它家的。那天三亚出港航班基本都晚点了，当然东航也不例外，晚点了1个小时，到上海的时候已经半夜12点半了。LG的东航万里行电积分打了好几个客服电话才给补上，呵呵。
"[""差""]",很少坐东航，印象比较深的是09年清明飞西安，延误了3、4个小时，最讨厌这种不上不下的延误，在机场闲得发慌。
"[""很差""]",讨厌这家航空公司
"[""差""]",哎。。。。东航，飞机老是坏，还有空姐的服务质量差啊。素质问题，公司内部应该加以培训---职业道德！！！
"[""好""]",嗯，总体感觉还蛮不错的，首先飞机外表的白蓝色看着都觉得很清爽，而且里面的环境，无论说是位置的紧密程度还是说过道的清洁都非常得舒适。
"[""差""]",那天从厦门回上海，订的机票是21：40起飞的，不过因为虹桥控制流量，晚点到23：20才开上跑道，可能是因为晚点比较的多了，所以飞机开的很快，那天坐的又是新机型，一路上耳鸣的很厉害，一直到第二天才好一点。第一次坐飞机坐得有种恶心的感觉，以前坐飞机从来么有这种生理上的不适，但这次真的很不舒服。
"[""还行""]",去北京玩。在去哪儿上买的特价机票。话说买特价机票一定要眼明手快啊。就犹豫了十分钟。又涨了六十块～
"[""很好""]",只做过一次东航的飞机，
"[""好""]",这次去三亚来回是东航MU5349/MU5350航班，用的是A321飞机，飞机比较新，服务也不错上海是东航的母港，出发时值机柜台很多，而且虹桥机场离市区近，早上不用起大早。
